Date,Apple,AMD,Amazon,Bed Bath and Beyond,Berkshire Hathaway,Capital One,Dish,Ford,IBM,Microsoft,Netflix,Norfolk Southern,Nvidia,Sirius XM,WIX
23-07-2015,31.290000915527344,1.7599999904632568,24.108999252319336,67.2699966430664,213520.0,90.7699966430664,66.2300033569336,14.609999656677246,154.61758422851562,46.11000061035156,110.0999984741211,55.27999877929688,4.912499904632568,3.890000104904175,27.38999938964844
24-07-2015,31.125,1.6699999570846558,26.47100067138672,65.80000305175781,212032.0,78.86000061035156,65.01000213623047,14.390000343322754,152.72467041015625,45.93999862670898,109.33999633789062,55.810001373291016,4.855000019073486,3.880000114440918,27.059999465942383
27-07-2015,30.6924991607666,1.6200000047683716,26.570499420166016,65.08999633789062,210725.0,78.61000061035156,64.22000122070312,14.550000190734863,152.07456970214844,45.34999847412109,106.43000030517578,55.380001068115234,4.827499866485596,3.839999914169312,27.200000762939453
28-07-2015,30.84499931335449,1.7699999809265137,26.30150032043457,65.30000305175781,215091.0,78.6500015258789,65.69000244140625,14.829999923706056,153.011474609375,45.34000015258789,106.9000015258789,56.5099983215332,4.932499885559082,3.9600000381469727,27.030000686645508
29-07-2015,30.747499465942383,1.9600000381469729,26.450000762939453,64.94000244140625,214320.0,79.62000274658203,64.9800033569336,15.210000038146973,154.0057373046875,46.290000915527344,107.08000183105467,57.18999862670898,4.992499828338623,3.950000047683716,27.01000022888184
30-07-2015,30.592500686645508,1.9299999475479128,26.83799934387207,65.2300033569336,214745.0,81.5,64.9800033569336,15.100000381469728,153.88145446777344,46.880001068115234,111.55999755859376,56.310001373291016,5.005000114440918,3.9700000286102295,27.75
31-07-2015,30.325000762939453,1.9299999475479128,26.8075008392334,65.2300033569336,214000.0,81.30000305175781,64.61000061035156,14.829999923706056,154.86614990234375,46.70000076293945,114.30999755859376,56.56999969482422,4.987500190734863,3.9600000381469727,28.0
03-08-2015,29.61000061035156,2.200000047683716,26.75149917602539,64.37000274658203,213500.0,81.62999725341797,65.62000274658203,14.9399995803833,151.73040771484375,46.810001373291016,112.55999755859376,55.04999923706055,5.072500228881836,3.9600000381469727,27.84000015258789
04-08-2015,28.65999984741211,2.130000114440918,26.59499931335449,64.44000244140625,214150.0,81.37999725341797,65.4000015258789,14.90999984741211,150.66921997070312,47.540000915527344,121.1500015258789,54.220001220703125,5.09250020980835,3.950000047683716,27.399999618530277
05-08-2015,28.850000381469727,2.1600000858306885,26.850500106811523,64.05999755859375,215201.0,81.86000061035156,68.22000122070312,14.800000190734863,150.95602416992188,47.58000183105469,123.70999908447266,51.41999816894531,5.144999980926514,3.920000076293945,22.8700008392334
06-08-2015,28.78249931335449,2.109999895095825,26.472999572753903,63.18999862670898,215650.0,81.13999938964844,67.87999725341797,14.829999923706056,149.4455108642578,46.619998931884766,126.4499969482422,49.84000015258789,5.112500190734863,3.910000085830689,21.709999084472656
07-08-2015,28.8799991607666,2.0899999141693115,26.131000518798828,63.29999923706055,215463.0,80.81999969482422,66.91999816894531,14.800000190734863,148.29827880859375,46.7400016784668,123.5199966430664,49.86000061035156,5.744999885559082,3.940000057220459,21.549999237060547
10-08-2015,29.93000030517578,1.9299999475479128,26.200000762939453,64.0,215300.0,82.48999786376953,67.25,14.989999771118164,149.85659790039062,47.33000183105469,123.02999877929688,51.72999954223633,5.945000171661377,3.950000047683716,22.450000762939453
11-08-2015,28.372499465942383,1.899999976158142,26.37299919128418,63.84000015258789,214500.0,80.87000274658203,66.05999755859375,14.699999809265137,148.67112731933594,46.40999984741211,122.73999786376952,50.56999969482422,5.914999961853027,3.900000095367432,22.25
12-08-2015,28.809999465942383,1.899999976158142,26.295499801635746,63.90999984741211,213000.0,80.62000274658203,66.0,14.68000030517578,149.29254150390625,46.7400016784668,120.51000213623048,52.2400016784668,5.929999828338623,3.9600000381469727,21.739999771118164
13-08-2015,28.787500381469727,1.7899999618530271,26.482999801635746,63.66999816894531,213185.0,80.76000213623047,65.97000122070312,14.710000038146973,148.25047302246094,46.72999954223633,123.7300033569336,51.369998931884766,5.880000114440918,3.990000009536743,21.920000076293945
14-08-2015,28.989999771118164,1.840000033378601,26.576000213623047,63.310001373291016,213981.0,81.2699966430664,66.30999755859375,14.779999732971191,148.90057373046875,47.0,123.38999938964844,52.2400016784668,5.885000228881836,3.940000057220459,22.15999984741211
17-08-2015,29.290000915527344,1.7999999523162842,26.76099967956543,63.27000045776367,213300.0,81.6500015258789,67.19000244140625,14.68000030517578,149.43594360351562,47.31999969482422,125.36000061035156,53.06999969482422,5.847499847412109,3.950000047683716,22.81999969482422
18-08-2015,29.125,1.7999999523162842,26.750999450683597,63.5099983215332,212100.0,81.26000213623047,66.68000030517578,14.829999923706056,149.14913940429688,47.27000045776367,124.0500030517578,51.84000015258789,5.769999980926514,3.940000057220459,22.31999969482422
19-08-2015,28.752500534057617,1.7999999523162842,26.645999908447266,63.52999877929688,210660.0,80.12000274658203,66.08999633789062,14.770000457763672,147.170166015625,46.61000061035156,122.05999755859376,50.9900016784668,5.747499942779541,3.900000095367432,22.40999984741211
20-08-2015,28.162500381469727,1.7000000476837158,25.78899955749512,62.77999877929688,207862.0,79.04000091552734,63.27000045776367,14.43000030517578,145.9464569091797,45.65999984741211,112.48999786376952,50.84999847412109,5.539999961853027,3.799999952316284,22.06999969482422
21-08-2015,26.440000534057617,1.7799999713897705,24.723499298095703,61.869998931884766,202500.0,76.62000274658203,60.95000076293945,13.859999656677246,142.30401611328125,43.06999969482422,103.95999908447266,49.369998931884766,5.367499828338623,3.7200000286102295,21.950000762939453
24-08-2015,25.780000686645508,1.75,23.168500900268555,59.93000030517578,196005.0,73.52999877929688,58.22999954223633,13.1899995803833,137.16061401367188,41.68000030517578,96.87999725341795,46.31999969482422,5.177499771118164,3.5999999046325684,20.979999542236328
25-08-2015,25.934999465942383,1.659999966621399,23.318500518798828,60.06999969482422,194200.0,72.25,57.83000183105469,12.899999618530272,134.76100158691406,40.470001220703125,101.5199966430664,47.40999984741211,5.070000171661377,3.630000114440918,20.459999084472656
26-08-2015,27.42250061035156,1.7200000286102295,25.03849983215332,61.209999084472656,200500.0,74.75,58.56999969482422,13.210000038146973,140.24856567382812,42.709999084472656,110.12999725341795,48.810001373291016,5.452499866485596,3.7200000286102295,20.34000015258789
27-08-2015,28.229999542236328,1.7799999713897705,25.918500900268555,62.5,204940.0,77.36000061035156,59.11000061035156,13.5600004196167,142.0076446533203,43.900001525878906,117.66000366210938,51.63999938964844,5.65749979019165,3.7899999618530273,20.13999938964844
28-08-2015,28.32250022888184,1.850000023841858,25.90049934387207,62.31999969482422,205344.0,77.31999969482422,59.619998931884766,13.739999771118164,141.47227478027344,43.93000030517578,117.62999725341795,52.86000061035156,5.682499885559082,3.829999923706055,20.549999237060547
31-08-2015,28.190000534057617,1.809999942779541,25.644500732421875,62.11000061035156,202531.0,77.75,59.27000045776367,13.869999885559082,141.38623046875,43.52000045776367,115.02999877929688,52.18000030517578,5.619999885559082,3.819999933242798,19.75
01-09-2015,26.93000030517578,1.7100000381469729,24.82699966430664,60.86000061035156,198144.0,74.31999969482422,59.2400016784668,13.720000267028809,136.4053497314453,41.81999969482422,105.79000091552734,51.400001525878906,5.389999866485596,3.759999990463257,18.899999618530277
02-09-2015,28.084999084472656,1.7699999809265137,25.52750015258789,62.0,199360.0,75.30000305175781,59.20000076293945,13.869999885559082,138.67112731933594,43.36000061035156,105.44000244140624,52.5099983215332,5.552499771118164,3.819999933242798,19.71999931335449
03-09-2015,27.592500686645508,1.7899999618530271,25.23600006103516,62.29999923706055,199665.0,76.16000366210938,59.77999877929688,13.84000015258789,140.32504272460938,43.5,101.05999755859376,52.84999847412109,5.567500114440918,3.799999952316284,19.809999465942383
04-09-2015,27.3174991607666,1.8200000524520876,24.950000762939453,62.09000015258789,196501.0,74.83000183105469,58.93000030517578,13.5600004196167,137.3804931640625,42.61000061035156,98.79000091552734,52.56999969482422,5.4375,3.7799999713897705,19.770000457763672
08-09-2015,28.07749938964844,1.8799999952316284,25.87700080871582,63.33000183105469,200600.0,76.79000091552734,60.54999923706055,13.670000076293944,140.75526428222656,43.88999938964844,94.9499969482422,52.43000030517578,5.670000076293945,3.849999904632568,19.81999969482422
09-09-2015,27.537500381469727,1.850000023841858,25.84449958801269,62.619998931884766,196875.0,75.86000061035156,58.83000183105469,13.529999732971191,138.67112731933594,43.06999969482422,99.18000030517578,52.04999923706055,5.557499885559082,3.839999914169312,19.68000030517578
10-09-2015,28.14249992370605,1.840000033378601,26.11199951171875,62.15999984741211,197639.0,75.87000274658203,58.150001525878906,13.729999542236328,139.7705535888672,43.290000915527344,99.4800033569336,51.81999969482422,5.644999980926514,3.859999895095825,19.899999618530277
11-09-2015,28.552499771118164,2.009999990463257,26.472000122070312,61.5,198329.0,75.6500015258789,58.11000061035156,13.710000038146973,140.88909912109375,43.47999954223633,97.51000213623048,50.369998931884766,5.662499904632568,3.809999942779541,19.770000457763672
14-09-2015,28.82749938964844,1.8200000524520876,26.069000244140625,61.13999938964844,197598.0,75.76000213623047,57.83000183105469,13.779999732971191,139.24473571777344,43.040000915527344,95.69000244140624,50.119998931884766,5.672500133514404,3.829999923706055,19.6200008392334
15-09-2015,29.06999969482422,1.8600000143051147,26.11849975585937,61.84000015258789,199305.0,76.36000061035156,58.7599983215332,14.3100004196167,141.0420684814453,43.97999954223633,99.16000366210938,50.09999847412109,5.735000133514404,3.859999895095825,19.649999618530277
16-09-2015,29.102500915527344,1.8899999856948853,26.36949920654297,62.13999938964844,199415.0,77.27999877929688,58.7599983215332,14.640000343322754,141.88336181640625,44.29999923706055,104.08000183105467,50.54999923706055,5.775000095367432,3.869999885559082,19.5
17-09-2015,28.479999542236328,1.8899999856948853,26.943500518798828,61.880001068115234,198100.0,75.88999938964844,61.47999954223633,14.600000381469728,141.625244140625,44.25,104.20999908447266,50.720001220703125,5.827499866485596,3.859999895095825,19.920000076293945
18-09-2015,28.362499237060547,1.870000004768372,27.01300048828125,59.970001220703125,192200.0,73.55999755859375,60.93999862670898,14.279999732971191,138.15487670898438,43.47999954223633,102.62000274658205,49.93999862670898,5.822500228881836,3.819999933242798,20.270000457763672
21-09-2015,28.802499771118164,1.809999942779541,27.41950035095215,60.4900016784668,197022.0,74.58000183105469,62.41999816894531,14.31999969482422,140.03823852539062,44.11000061035156,100.3000030517578,51.54999923706055,5.882500171661377,3.849999904632568,19.82999992370605
22-09-2015,28.350000381469727,1.7300000190734863,26.920000076293945,60.06999969482422,195386.0,73.68000030517578,61.93000030517578,13.920000076293944,138.07839965820312,43.900001525878906,98.47000122070312,50.09000015258789,5.722499847412109,3.849999904632568,19.059999465942383
23-09-2015,28.57999992370605,1.7000000476837158,26.80349922180176,59.84000015258789,194479.0,73.5,60.7599983215332,13.68000030517578,137.34225463867188,43.869998931884766,98.06999969482422,47.79999923706055,5.75,3.829999923706055,19.209999084472656
24-09-2015,28.75,1.7200000286102295,26.6875,59.33000183105469,193800.0,73.12000274658203,59.93999862670898,13.649999618530272,138.0592803955078,43.90999984741211,103.76000213623048,47.630001068115234,5.860000133514404,3.7799999713897705,18.8700008392334
25-09-2015,28.677499771118164,1.7100000381469729,26.212499618530277,59.790000915527344,194620.0,74.05000305175781,59.16999816894531,13.529999732971191,139.0248565673828,43.93999862670898,102.23999786376952,46.650001525878906,5.902500152587891,3.799999952316284,18.13999938964844
28-09-2015,28.11000061035156,1.659999966621399,25.202999114990234,57.150001525878906,193305.0,72.16999816894531,56.5,13.119999885559082,136.2523956298828,43.290000915527344,99.47000122070312,44.66999816894531,5.824999809265137,3.7200000286102295,17.510000228881836
29-09-2015,27.26499938964844,1.6699999570846558,24.80349922180176,56.52000045776367,193621.0,71.55000305175781,56.36000061035156,13.149999618530272,136.20458984375,43.43999862670898,98.3499984741211,42.11000061035156,5.927499771118164,3.650000095367432,17.280000686645508
30-09-2015,27.575000762939453,1.7200000286102295,25.59449958801269,57.02000045776367,195240.0,72.5199966430664,58.34000015258789,13.56999969482422,138.5946502685547,44.2599983215332,103.26000213623048,44.81999969482422,6.162499904632568,3.740000009536743,17.420000076293945
01-10-2015,27.395000457763672,1.7400000095367432,26.035999298095703,57.61000061035156,195739.0,72.94000244140625,58.79999923706055,13.670000076293944,137.27532958984375,44.61000061035156,105.9800033569336,46.5099983215332,6.042500019073486,3.7899999618530273,17.5
02-10-2015,27.59499931335449,1.830000042915344,26.62700080871582,57.38999938964844,195500.0,72.87000274658203,58.959999084472656,13.989999771118164,138.2218017578125,45.56999969482422,106.11000061035156,48.18999862670898,6.199999809265137,3.829999923706055,18.950000762939453
05-10-2015,27.69499969482422,1.7999999523162842,27.18400001525879,59.400001525878906,198561.0,75.30000305175781,59.380001068115234,14.1899995803833,142.48565673828125,46.630001068115234,111.25,49.650001525878906,6.355000019073486,3.869999885559082,19.6200008392334
06-10-2015,27.82749938964844,1.830000042915344,26.874000549316406,59.70000076293945,196720.0,75.22000122070312,59.54999923706055,14.3100004196167,142.23709106445312,46.75,108.33000183105467,50.400001525878906,6.4375,3.910000085830689,19.90999984741211
07-10-2015,27.69499969482422,1.8600000143051147,27.097000122070312,58.93999862670898,199000.0,74.95999908447266,61.040000915527344,14.75,143.48948669433594,46.79999923706055,108.0999984741211,50.95000076293945,6.505000114440918,3.890000104904175,20.0
08-10-2015,27.375,1.9299999475479128,26.65800094604492,59.220001220703125,200616.0,75.05000305175781,62.970001220703125,14.989999771118164,145.5831756591797,47.45000076293945,114.93000030517578,51.34000015258789,6.542500019073486,3.890000104904175,20.1299991607666
09-10-2015,28.030000686645508,1.9600000381469729,26.989999771118164,58.97999954223633,199650.0,74.44999694824219,62.560001373291016,14.970000267028809,145.68833923339844,47.11000061035156,113.33000183105467,51.540000915527344,6.517499923706055,3.849999904632568,20.239999771118164
12-10-2015,27.899999618530277,1.870000004768372,27.50950050354004,58.90999984741211,200000.0,74.25,62.400001525878906,14.979999542236328,144.49330139160156,47.0,113.4499969482422,50.869998931884766,6.587500095367432,3.920000076293945,20.06999969482422
13-10-2015,27.94750022888184,1.919999957084656,27.44499969482422,58.08000183105469,198578.0,73.94000244140625,61.9900016784668,14.9399995803833,143.04014587402344,46.88999938964844,109.7300033569336,49.0099983215332,6.599999904632568,3.910000085830689,19.979999542236328
14-10-2015,27.552499771118164,1.950000047683716,27.241500854492188,57.34999847412109,196899.0,72.55999755859375,60.970001220703125,15.010000228881836,143.41299438476562,46.68000030517578,110.2300033569336,50.06999969482422,6.840000152587891,3.930000066757202,20.030000686645508
15-10-2015,27.96500015258789,1.9700000286102293,28.121999740600582,57.90999984741211,200499.0,74.5199966430664,61.84999847412109,15.220000267028809,143.48948669433594,47.0099983215332,101.08999633789062,50.68000030517578,6.857500076293945,3.9600000381469727,20.8799991607666
16-10-2015,27.76000022888184,1.940000057220459,28.538000106811523,58.290000915527344,200469.0,74.66999816894531,62.0099983215332,15.279999732971191,143.7762908935547,47.5099983215332,98.98999786376952,51.45000076293945,6.965000152587891,3.9600000381469727,21.299999237060547
19-10-2015,27.9325008392334,2.009999990463257,28.65749931335449,58.650001525878906,200695.0,74.63999938964844,61.29999923706055,15.359999656677246,142.65774536132812,47.619998931884766,101.69000244140624,50.630001068115234,6.952499866485596,3.940000057220459,21.26000022888184
20-10-2015,28.4424991607666,2.0199999809265137,28.04400062561035,58.459999084472656,201480.0,74.58000183105469,62.18000030517578,15.380000114440918,134.45506286621094,47.77000045776367,98.98999786376952,50.220001220703125,6.942500114440918,4.010000228881836,21.549999237060547
21-10-2015,28.440000534057617,2.0999999046325684,27.78849983215332,57.720001220703125,199900.0,73.68000030517578,61.0099983215332,15.40999984741211,134.72274780273438,47.20000076293945,97.95999908447266,50.2400016784668,6.852499961853027,3.910000085830689,21.43000030517578
22-10-2015,28.875,2.140000104904175,28.195499420166016,58.68999862670898,206020.0,74.94000244140625,61.369998931884766,15.579999923706056,137.7533416748047,48.02999877929688,97.31999969482422,48.97999954223633,7.099999904632568,3.9700000286102295,21.739999771118164
23-10-2015,29.770000457763672,2.2100000381469727,29.951499938964844,59.209999084472656,206584.0,81.12000274658203,62.43000030517578,15.670000076293944,138.31739807128906,52.869998931884766,100.04000091552734,48.86000061035156,7.147500038146973,4.019999980926514,21.82999992370605
26-10-2015,28.81999969482422,2.150000095367432,30.430500030517575,59.04999923706055,205380.0,79.6500015258789,62.290000915527344,15.68000030517578,137.34225463867188,54.25,103.04000091552734,47.63999938964844,7.114999771118164,4.079999923706055,22.18000030517578
27-10-2015,28.637500762939453,2.150000095367432,30.550500869750977,57.65999984741211,203280.0,79.33000183105469,61.86000061035156,14.890000343322754,131.7973175048828,53.68999862670898,103.06999969482422,46.720001220703125,7.110000133514404,4.079999923706055,21.709999084472656
28-10-2015,29.8174991607666,2.180000066757202,30.854999542236328,58.15999984741211,206940.0,81.13999938964844,63.63999938964844,14.970000267028809,134.63670349121094,53.97999954223633,105.8000030517578,48.83000183105469,7.167500019073486,4.110000133514404,22.170000076293945
29-10-2015,30.13249969482422,2.130000114440918,31.32749938964844,57.68000030517578,206817.0,80.19999694824219,63.43999862670898,14.729999542236328,134.3690185546875,53.36000061035156,105.12000274658205,49.83000183105469,6.920000076293945,4.130000114440918,22.020000457763672
30-10-2015,29.875,2.119999885559082,31.295000076293945,59.630001068115234,204596.0,78.9000015258789,62.970001220703125,14.8100004196167,133.91969299316406,52.63999938964844,108.37999725341795,50.650001525878906,7.09250020980835,4.079999923706055,22.1200008392334
02-11-2015,30.295000076293945,2.190000057220459,31.417499542236328,59.95000076293945,207745.0,80.22000122070312,63.84000015258789,14.75,134.1969451904297,53.2400016784668,107.63999938964844,50.810001373291016,7.175000190734863,4.130000114440918,23.07999992370605
03-11-2015,30.64249992370605,2.2799999713897705,31.265499114990234,61.31999969482422,206704.0,80.87999725341797,65.06999969482422,14.8100004196167,135.64053344726562,54.150001525878906,109.73999786376952,48.970001220703125,7.125,4.130000114440918,21.670000076293945
04-11-2015,30.5,2.200000047683716,32.04750061035156,60.22999954223633,206120.0,80.55000305175781,63.540000915527344,14.649999618530272,135.4015350341797,54.400001525878906,114.0500030517578,47.220001220703125,7.007500171661377,4.159999847412109,22.6299991607666
05-11-2015,30.229999542236328,2.200000047683716,32.782501220703125,60.93999862670898,204694.0,79.55000305175781,63.34999847412109,14.56999969482422,133.73805236816406,54.380001068115234,113.5,46.36000061035156,6.927499771118164,4.119999885559082,22.739999771118164
06-11-2015,30.26499938964844,2.150000095367432,32.96849822998047,61.25,203100.0,81.41999816894531,63.7400016784668,14.520000457763672,132.170166015625,54.91999816894531,114.05999755859376,45.52999877929688,7.887499809265137,4.099999904632568,23.18000030517578
09-11-2015,30.14249992370605,2.109999895095825,32.77450180053711,60.11000061035156,201000.0,80.44999694824219,63.09000015258789,14.329999923706056,129.35946655273438,54.15999984741211,109.86000061035156,44.75,7.852499961853027,4.110000133514404,23.13999938964844
10-11-2015,29.1924991607666,2.0199999809265137,32.98400115966797,59.54999923706055,201754.0,79.37999725341797,62.38999938964844,14.279999732971191,129.51242065429688,53.5099983215332,112.6999969482422,44.5099983215332,7.702499866485596,4.139999866485596,22.920000076293945
11-11-2015,29.02750015258789,2.069999933242798,33.662498474121094,57.04999923706055,202355.0,78.87000274658203,62.43999862670898,14.3100004196167,129.08221435546875,53.650001525878906,112.86000061035156,43.220001220703125,7.627500057220459,4.130000114440918,23.059999465942383
12-11-2015,28.93000030517578,2.0,33.279998779296875,56.66999816894531,199371.0,77.37999725341797,62.9900016784668,14.039999961853027,127.18929290771484,53.31999969482422,108.91999816894533,43.06999969482422,7.599999904632568,4.110000133514404,22.950000762939453
13-11-2015,28.084999084472656,1.9900000095367432,32.11750030517578,53.52999877929688,197825.0,76.97000122070312,62.619998931884766,13.920000076293944,125.95602416992188,52.84000015258789,103.6500015258789,42.369998931884766,7.449999809265137,4.079999923706055,22.729999542236328
16-11-2015,28.545000076293945,1.9900000095367432,32.390499114990234,53.36000061035156,199800.0,77.9000015258789,62.45000076293945,14.039999961853027,127.82982635498048,53.77000045776367,111.3499984741211,43.02000045776367,7.599999904632568,4.099999904632568,22.96999931335449
17-11-2015,28.42250061035156,1.9800000190734863,32.165000915527344,53.06999969482422,200045.0,76.37000274658203,62.16999816894531,14.149999618530272,127.93498992919922,52.970001220703125,117.0999984741211,43.0,7.599999904632568,4.079999923706055,23.09000015258789
18-11-2015,29.32250022888184,2.119999885559082,33.176998138427734,54.09000015258789,204280.0,78.29000091552734,64.36000061035156,14.460000038146973,129.84703063964844,53.84999847412109,120.62999725341795,42.900001525878906,7.757500171661377,4.139999866485596,23.8700008392334
19-11-2015,29.69499969482422,2.140000104904175,33.063499450683594,53.810001373291016,204901.0,79.58000183105469,63.7400016784668,14.56999969482422,130.72657775878906,53.93999862670898,120.22000122070312,42.13999938964844,7.78000020980835,4.150000095367432,24.46999931335449
20-11-2015,29.825000762939453,2.220000028610229,33.42250061035156,53.619998931884766,204600.0,79.45999908447266,63.81999969482422,14.600000381469728,132.4091796875,54.18999862670898,123.83999633789062,41.18999862670898,7.847499847412109,4.190000057220459,24.520000457763672
23-11-2015,29.4375,2.220000028610229,33.949501037597656,52.88999938964844,203779.0,78.81999969482422,63.20000076293945,14.550000190734863,132.37094116210938,54.18999862670898,125.02999877929688,41.33000183105469,7.730000019073486,4.139999866485596,24.670000076293945
24-11-2015,29.71999931335449,2.3399999141693115,33.557498931884766,54.130001068115234,203360.0,78.62999725341797,62.959999084472656,14.550000190734863,132.50477600097656,54.25,123.30999755859376,41.25,7.792500019073486,4.110000133514404,23.75
25-11-2015,29.50749969482422,2.380000114440918,33.766998291015625,55.130001068115234,202285.0,79.04000091552734,62.900001525878906,14.550000190734863,131.93116760253906,53.68999862670898,124.16000366210938,40.90999984741211,7.78249979019165,4.119999885559082,24.6299991607666
27-11-2015,29.45249938964844,2.3299999237060547,33.66299819946289,55.43000030517578,201624.0,79.0,63.06999969482422,14.529999732971191,132.37094116210938,53.93000030517578,125.44000244140624,40.31999969482422,7.847499847412109,4.139999866485596,24.75
30-11-2015,29.575000762939453,2.359999895095825,33.2400016784668,54.52000045776367,201360.0,78.51000213623047,62.709999084472656,14.329999923706056,133.28871154785156,54.34999847412109,123.33000183105467,40.02000045776367,7.929999828338623,4.110000133514404,24.850000381469727
01-12-2015,29.334999084472656,2.3399999141693115,33.952999114990234,53.880001068115234,204945.0,79.81999969482422,63.65999984741211,14.5600004196167,135.06692504882812,55.220001220703125,125.37000274658205,39.0099983215332,8.1875,4.159999847412109,25.309999465942383
02-12-2015,29.06999969482422,2.2699999809265137,33.800498962402344,53.7400016784668,202930.0,78.7699966430664,62.25,14.260000228881836,133.55641174316406,55.209999084472656,128.92999267578125,37.93999862670898,8.125,4.110000133514404,25.520000457763672
03-12-2015,28.799999237060547,2.2300000190734863,33.3125,53.36000061035156,198801.0,77.33000183105469,60.68000030517578,13.979999542236328,132.81069946289062,54.20000076293945,126.80999755859376,36.34000015258789,8.107500076293945,4.059999942779541,24.450000762939453
04-12-2015,29.75749969482422,2.2799999713897705,33.63199996948242,54.38999938964844,204500.0,79.37000274658203,61.52000045776367,14.199999809265137,134.25430297851562,55.90999984741211,130.92999267578125,35.4900016784668,8.4375,4.090000152587891,24.75
07-12-2015,29.56999969482422,2.359999895095825,33.49150085449219,54.31999969482422,203500.0,78.33000183105469,61.38999938964844,14.119999885559082,133.41299438476562,55.810001373291016,125.36000061035156,33.790000915527344,8.27750015258789,4.039999961853027,24.399999618530277
08-12-2015,29.5575008392334,2.390000104904175,33.86650085449219,53.84999847412109,200105.0,76.86000061035156,60.43999862670898,13.970000267028809,131.97897338867188,55.790000915527344,126.9800033569336,35.22999954223633,8.390000343322754,4.0,24.65999984741211
09-12-2015,28.905000686645508,2.3499999046325684,33.239498138427734,53.41999816894531,197660.0,75.41999816894531,59.84999847412109,13.890000343322754,130.602294921875,54.97999954223633,124.1999969482422,37.7400016784668,8.177499771118164,4.010000228881836,23.770000457763672
10-12-2015,29.042499542236328,2.450000047683716,33.11600112915039,53.880001068115234,197505.0,75.61000061035156,60.130001068115234,13.960000038146973,130.7648162841797,55.27000045776367,122.91000366210938,35.22999954223633,8.244999885559082,4.059999942779541,23.81999969482422
11-12-2015,28.295000076293945,2.359999895095825,32.00749969482422,52.630001068115234,195757.0,73.68000030517578,59.0,13.640000343322754,128.65200805664062,54.060001373291016,118.91000366210938,33.560001373291016,8.1225004196167,4.010000228881836,22.86000061035156
14-12-2015,28.1200008392334,2.3399999141693115,32.89550018310547,52.20000076293945,198040.0,73.30999755859375,57.59000015258789,13.619999885559082,129.9521942138672,55.13999938964844,120.66999816894533,32.810001373291016,8.142499923706055,4.0,22.65999984741211
15-12-2015,27.622499465942383,2.359999895095825,32.93199920654297,52.790000915527344,202440.0,75.37000274658203,58.09000015258789,13.869999885559082,131.73040771484375,55.20000076293945,118.5999984741211,33.689998626708984,8.242500305175781,4.070000171661377,22.84000015258789
16-12-2015,27.834999084472656,2.539999961853028,33.78850173950195,53.58000183105469,203800.0,76.36000061035156,59.16999816894531,14.359999656677246,133.1644287109375,56.130001068115234,122.63999938964844,35.06999969482422,8.292499542236328,4.090000152587891,23.350000381469727
17-12-2015,27.2450008392334,2.559999942779541,33.532501220703125,51.709999084472656,201000.0,74.37999725341797,58.13999938964844,13.979999542236328,130.73614501953125,55.70000076293945,122.51000213623048,34.0,8.167499542236328,4.019999980926514,22.90999984741211
18-12-2015,26.50749969482422,2.450000047683716,33.207000732421875,50.15999984741211,194720.0,72.47000122070312,57.15999984741211,13.800000190734863,128.96749877929688,54.130001068115234,118.0199966430664,34.119998931884766,8.03499984741211,3.990000009536743,22.399999618530277
21-12-2015,26.832500457763672,2.5299999713897705,33.22549819946289,50.36000061035156,196801.0,72.58000183105469,57.58000183105469,13.729999542236328,129.54110717773438,54.83000183105469,116.62999725341795,35.529998779296875,8.225000381469727,4.0,22.40999984741211
22-12-2015,26.8075008392334,2.7699999809265137,33.157501220703125,51.31999969482422,199680.0,72.7699966430664,57.70000076293945,14.199999809265137,131.86424255371094,55.34999847412109,116.23999786376952,37.38999938964844,8.232500076293945,4.019999980926514,22.63999938964844
23-12-2015,27.15250015258789,2.8299999237060547,33.185001373291016,48.970001220703125,200000.0,73.69000244140625,58.09999847412109,14.359999656677246,132.44741821289062,55.81999969482422,118.16000366210938,39.25,8.265000343322754,4.070000171661377,22.6200008392334
24-12-2015,27.00749969482422,2.9200000762939453,33.13949966430664,48.95000076293945,201137.0,73.5199966430664,58.310001373291016,14.3100004196167,132.170166015625,55.66999816894531,117.33000183105467,38.5,8.292499542236328,4.090000152587891,22.690000534057617
28-12-2015,26.70499992370605,3.0,33.7599983215332,48.72999954223633,199876.0,73.1500015258789,57.900001525878906,14.18000030517578,131.55831909179688,55.95000076293945,117.11000061035156,37.65999984741211,8.28499984741211,4.070000171661377,22.6200008392334
29-12-2015,27.184999465942383,3.0,34.69850158691406,48.88999938964844,200050.0,73.79000091552734,58.04999923706055,14.229999542236328,133.6328887939453,56.54999923706055,119.12000274658205,37.0,8.420000076293945,4.090000152587891,22.88999938964844
30-12-2015,26.82999992370605,2.9800000190734863,34.45349884033203,48.61000061035156,200081.0,73.20999908447266,57.47999954223633,14.170000076293944,133.2122344970703,56.310001373291016,116.70999908447266,37.54999923706055,8.34749984741211,4.070000171661377,22.5
31-12-2015,26.315000534057617,2.869999885559082,33.79449844360352,48.25,197800.0,72.18000030517578,57.18000030517578,14.09000015258789,131.56787109375,55.47999954223633,114.37999725341795,40.09999847412109,8.239999771118164,4.070000171661377,22.75
